model,case_id,category,variance_wording,variance_seed,variance_interaction,variance_total,wording_disagreement,seed_disagreement,mean_accuracy,empirical_worst_accuracy,crossfit_worst_accuracy,all_wordings_accuracy,semantic_jsd,valid_diversity,valid_diversity_pairs,valid_diversity_wordings,censored_rate,black_rate,uncensored_accuracy
sd15,main_count_006,count,0.0107421875,0.0693359375,0.0908203125,0.1708984375,0.2708333333333333,0.36607142857142855,0.21875,0.125,0.375,0.0,0.02112407431456949,0.12226017564535141,4,2,0.0,0.0,0.21875
sd15,main_count_007,count,0.0078125,0.03125,0.0703125,0.109375,0.20833333333333331,0.23214285714285712,0.125,0.0,0.125,0.0,0.02366339153674542,0.1202821135520935,1,1,0.0,0.0,0.125
sd15,main_count_008,count,0.01953125,0.04296875,0.08984375,0.15234375,0.29166666666666663,0.30357142857142855,0.1875,0.0,0.25,0.0,0.048052681793437996,0.5350084006786346,4,2,0.0,0.0,0.1875
sd15,main_count_009,count,0.0029296875,0.0849609375,0.0830078125,0.1708984375,0.22916666666666666,0.3839285714285714,0.21875,0.125,0.375,0.0,0.0064953531798519785,0.526753306388855,3,3,0.0,0.0,0.21875
sd15,main_count_010,count,0.0263671875,0.0302734375,0.0751953125,0.1318359375,0.2708333333333333,0.24107142857142855,0.15625,0.0,0.0,0.0,0.0671561528135378,0.6203263998031616,4,2,0.0,0.0,0.15625
sd15,main_count_011,count,0.08203125,0.04296875,0.12109375,0.24609375,0.5416666666666666,0.375,0.4375,0.125,0.125,0.0,0.13787932772412836,0.47726281483968097,28,3,0.0,0.0,0.4375
sd15,main_count_012,count,0.0390625,0.0625,0.0859375,0.1875,0.3333333333333333,0.33928571428571425,0.75,0.5,0.5,0.5,0.08269636151092864,0.4348132610321045,65,4,0.0,0.0,0.75
sd15,main_count_013,count,0.0546875,0.0625,0.0703125,0.1875,0.3333333333333333,0.30357142857142855,0.25,0.0,0.125,0.0,0.10447687170816344,0.44369012117385864,11,2,0.0,0.0,0.25
sd15,main_count_014,count,0.0029296875,0.0068359375,0.0205078125,0.0302734375,0.0625,0.0625,0.03125,0.0,0.0,0.0,0.011737704688153041,,0,0,0.0,0.0,0.03125
sd15,main_count_015,count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.0
sd15,main_count_016,count,0.0107421875,0.0146484375,0.1064453125,0.1318359375,0.3125,0.27678571428571425,0.15625,0.0,0.125,0.0,0.031258842932103154,0.6814791560173035,2,2,0.0,0.0,0.15625
sd15,main_count_017,count,0.0263671875,0.0458984375,0.1533203125,0.2255859375,0.47916666666666663,0.45535714285714285,0.34375,0.25,0.5,0.0,0.04141704405468417,0.5614328384399414,13,4,0.0,0.0,0.34375
sd15,main_count_018,count,0.0029296875,0.1083984375,0.0205078125,0.1318359375,0.0625,0.29464285714285715,0.15625,0.125,0.125,0.125,0.0064953531798519785,0.23659229278564453,1,1,0.0,0.0,0.15625
sd15,main_count_019,count,0.0185546875,0.0615234375,0.1455078125,0.2255859375,0.4375,0.4732142857142857,0.34375,0.125,0.375,0.0,0.033677858156816856,0.25562161207199097,12,3,0.0,0.0,0.34375
sd15,main_count_020,count,0.03515625,0.04296875,0.07421875,0.15234375,0.29166666666666663,0.26785714285714285,0.1875,0.0,0.125,0.0,0.07185892154792546,0.3285757303237915,6,1,0.0,0.0,0.1875
sd15,main_count_021,count,0.00390625,0.01171875,0.04296875,0.05859375,0.125,0.125,0.0625,0.0,0.0,0.0,0.015650272917537386,,0,0,0.0,0.0,0.0625
sd15,main_count_022,count,0.0078125,0.03125,0.0703125,0.109375,0.20833333333333331,0.23214285714285712,0.125,0.0,0.25,0.0,0.02366339153674542,0.26203709840774536,1,1,0.0,0.0,0.125
sd15,main_count_023,count,0.0234375,0.0625,0.1484375,0.234375,0.4583333333333333,0.4821428571428571,0.625,0.5,0.625,0.25,0.041666197791671127,0.33848559111356735,43,4,0.0,0.0,0.625
sd15,main_existence_000,existence,0.0302734375,0.0615234375,0.1181640625,0.2099609375,0.3958333333333333,0.4107142857142857,0.3125,0.25,0.5,0.0,0.07149837703698392,0.6243204176425934,8,4,0.0,0.0,0.3125
sd15,main_existence_001,existence,0.00146484375,0.01513671875,0.02587890625,0.04248046875,0.07291666666666666,0.09375,0.90625,0.875,1.0,0.75,0.010563934219337661,0.7519227266311646,91,4,0.0,0.0,0.90625
sd15,main_existence_002,existence,0.01708984375,0.05419921875,0.04931640625,0.12060546875,0.17708333333333331,0.23660714285714285,0.40625,0.125,0.125,0.125,0.052449295543713415,0.4018765091896057,19,3,0.0,0.0,0.40625
sd15,main_existence_003,existence,0.0234375,0.0703125,0.0859375,0.1796875,0.29166666666666663,0.3571428571428571,0.40625,0.25,0.75,0.25,0.07308196415056648,0.41567041724920273,17,4,0.03125,0.03125,0.41935483870967744
sd15,main_existence_004,existence,0.02880859375,0.05419921875,0.10791015625,0.19091796875,0.3645833333333333,0.37053571428571425,0.34375,0.25,0.625,0.0,0.0688277048854851,0.5943346619606018,11,4,0.0,0.0,0.34375
sd15,main_existence_005,existence,0.015625,0.03515625,0.0546875,0.10546875,0.1875,0.20535714285714285,0.125,0.0,0.0,0.0,0.05299266989247298,0.34580856561660767,1,1,0.0,0.0,0.125
sd15,main_existence_006,existence,0.00390625,0.0234375,0.02734375,0.0546875,0.08333333333333333,0.11607142857142856,0.875,0.75,0.75,0.75,0.021297052383070836,0.4815492704510689,85,4,0.0,0.0,0.875
sd15,main_existence_007,existence,0.0498046875,0.0693359375,0.0673828125,0.1865234375,0.3125,0.3125,0.4375,0.125,0.375,0.0,0.13287236887126294,0.5779855151971182,24,3,0.0,0.0,0.4375
sd15,main_existence_008,existence,0.04248046875,0.03271484375,0.04736328125,0.12255859375,0.23958333333333331,0.18303571428571427,0.65625,0.25,0.25,0.25,0.13726552943452847,0.5200176388025284,53,4,0.0,0.0,0.65625
sd15,main_existence_009,existence,0.02685546875,0.06005859375,0.05517578125,0.14208984375,0.21875,0.26339285714285715,0.28125,0.125,0.375,0.0,0.06986058078504802,0.4086600989103317,9,2,0.0,0.0,0.28125
sd15,main_existence_010,existence,0.009765625,0.060546875,0.037109375,0.107421875,0.125,0.2232142857142857,0.3125,0.125,0.125,0.125,0.03128949453816545,0.32983962694803876,10,3,0.0,0.0,0.3125
sd15,main_existence_011,existence,0.00146484375,0.00341796875,0.01025390625,0.01513671875,0.03125,0.03125,0.96875,0.875,1.0,0.875,0.010563934219337661,0.5249537527561188,105,4,0.0,0.0,0.96875
sd15,main_existence_012,existence,0.00146484375,0.01904296875,0.04931640625,0.06982421875,0.13541666666666666,0.15625,0.84375,0.75,0.875,0.625,0.01072531193140666,0.5015884712338448,78,4,0.0,0.0,0.84375
sd15,main_existence_013,existence,0.00537109375,0.03466796875,0.02978515625,0.06982421875,0.09375,0.14732142857142858,0.84375,0.75,1.0,0.625,0.028803213713229036,0.7293538749217987,78,4,0.0,0.0,0.84375
sd15,main_existence_014,existence,0.03076171875,0.04443359375,0.06689453125,0.14208984375,0.26041666666666663,0.2544642857142857,0.59375,0.375,0.5,0.25,0.11309443296616573,0.48054955899715424,42,4,0.0,0.0,0.59375
sd15,main_existence_015,existence,0.0224609375,0.0576171875,0.0869140625,0.1669921875,0.29166666666666663,0.33035714285714285,0.5625,0.5,0.5,0.25,0.07496926501045448,0.423002690076828,33,4,0.0,0.0,0.5625
sd15,main_existence_016,existence,0.0380859375,0.0419921875,0.0634765625,0.1435546875,0.2708333333333333,0.24107142857142855,0.625,0.125,0.125,0.125,0.13780647088127704,0.4826323787371318,51,3,0.0,0.0,0.625
sd15,main_existence_017,existence,0.00537109375,0.01513671875,0.02197265625,0.04248046875,0.07291666666666666,0.08482142857142856,0.90625,0.75,1.0,0.75,0.0297056640913831,0.3595264181494713,92,4,0.0,0.0,0.90625
sd15,main_existence_018,existence,0.02294921875,0.04443359375,0.09814453125,0.16552734375,0.32291666666666663,0.32589285714285715,0.375,0.25,0.5,0.125,0.07113155802066345,0.6117877513170242,15,4,0.03125,0.03125,0.3870967741935484
sd15,main_existence_019,existence,0.01513671875,0.08349609375,0.04345703125,0.14208984375,0.15625,0.2901785714285714,0.59375,0.5,0.5,0.375,0.04604113998779427,0.43183836340904236,37,4,0.0,0.0,0.59375
sd15,main_existence_020,existence,0.02685546875,0.03271484375,0.05517578125,0.11474609375,0.21875,0.20089285714285712,0.71875,0.5,0.625,0.25,0.11254305372158475,0.5876305997371674,61,4,0.0,0.0,0.71875
sd15,main_existence_021,existence,0.01904296875,0.04833984375,0.05517578125,0.12255859375,0.19791666666666666,0.23660714285714285,0.28125,0.125,0.125,0.0,0.06941391668358983,0.4806566834449768,11,2,0.0,0.0,0.28125
sd15,main_existence_022,existence,0.0068359375,0.0615234375,0.0322265625,0.1005859375,0.10416666666666666,0.21428571428571427,0.75,0.625,0.875,0.5,0.027092302560435363,0.5185417905449867,61,4,0.0,0.0,0.75
sd15,main_existence_023,existence,0.0029296875,0.0068359375,0.0205078125,0.0302734375,0.0625,0.0625,0.9375,0.875,1.0,0.75,0.02037597481047912,0.6344645768404007,98,4,0.0,0.0,0.9375
sd15,main_spatial_000,spatial,0.034830729166666664,0.0595703125,0.07194010416666667,0.16634114583333334,0.2847222222222222,0.30059523809523814,0.15625,0.0,0.25,0.0,0.08103657698447607,0.5424590855836868,4,2,0.0,0.0,0.15625
sd15,main_spatial_001,spatial,0.008463541666666666,0.12044270833333333,0.080078125,0.208984375,0.2361111111111111,0.45833333333333326,0.0625,0.0,0.0,0.0,0.1061593804869777,0.6906528472900391,1,1,0.0,0.0,0.0625
sd15,main_spatial_002,spatial,0.004557291666666667,0.087890625,0.083984375,0.17643229166666666,0.2361111111111111,0.39285714285714285,0.0625,0.0,0.125,0.0,0.04428910670674715,,0,0,0.0,0.0,0.0625
sd15,main_spatial_003,spatial,0.010091145833333334,0.11555989583333333,0.07063802083333333,0.1962890625,0.21527777777777773,0.425595238095238,0.03125,0.0,0.0,0.0,0.06718416600850921,,0,0,0.0625,0.0625,0.03333333333333333
sd15,main_spatial_004,spatial,0.028645833333333332,0.07291666666666667,0.09114583333333333,0.19270833333333334,0.3194444444444444,0.375,0.03125,0.0,0.0,0.0,0.10508183514321644,,0,0,0.0,0.0,0.03125
sd15,main_spatial_005,spatial,0.017578125,0.054036458333333336,0.123046875,0.19466145833333334,0.375,0.40476190476190477,0.0,0.0,0.0,0.0,0.11684162684005973,,0,0,0.0,0.0,0.0
sd15,main_spatial_006,spatial,0.019205729166666668,0.09602864583333333,0.0927734375,0.2080078125,0.2986111111111111,0.43154761904761896,0.0,0.0,0.0,0.0,0.08650800841830482,,0,0,0.0,0.0,0.0
sd15,main_spatial_007,spatial,0.021809895833333332,0.0439453125,0.0537109375,0.11946614583333333,0.20138888888888887,0.2232142857142857,0.0,0.0,0.0,0.0,0.1107778605898186,,0,0,0.0,0.0,0.0
sd15,main_spatial_008,spatial,0.013671875,0.13606770833333334,0.07486979166666667,0.224609375,0.2361111111111111,0.4821428571428571,0.0,0.0,0.0,0.0,0.0923020969969649,,0,0,0.0,0.0,0.0
sd15,main_spatial_009,spatial,0.005533854166666667,0.07194010416666667,0.0751953125,0.15266927083333334,0.2152777777777778,0.33630952380952384,0.15625,0.0,0.125,0.0,0.09917864325739227,0.4465475380420685,2,2,0.0,0.0,0.15625
sd15,main_spatial_010,spatial,0.016276041666666668,0.06315104166666667,0.072265625,0.15169270833333334,0.2361111111111111,0.30952380952380953,0.03125,0.0,0.0,0.0,0.08134056531955682,,0,0,0.0,0.0,0.03125
sd15,main_spatial_011,spatial,0.0126953125,0.13639322916666666,0.07845052083333333,0.2275390625,0.24305555555555552,0.49107142857142855,0.25,0.125,0.25,0.125,0.08501089744797229,0.4206714729468028,5,3,0.0,0.0,0.25
sd15,main_spatial_012,spatial,0.012369791666666666,0.072265625,0.08658854166666667,0.17122395833333334,0.2638888888888889,0.36309523809523814,0.125,0.125,0.25,0.0,0.07433288527529569,,0,0,0.0,0.0,0.125
sd15,main_spatial_013,spatial,0.020833333333333332,0.0859375,0.057291666666666664,0.1640625,0.20833333333333331,0.32738095238095233,0.0,0.0,0.0,0.0,0.07587699932486879,,0,0,0.03125,0.03125,0.0
sd15,main_spatial_014,spatial,0.0166015625,0.10384114583333333,0.0849609375,0.20540364583333334,0.2708333333333333,0.43154761904761896,0.0625,0.0,0.125,0.0,0.08104062566956681,,0,0,0.0,0.0,0.0625
sd15,main_spatial_015,spatial,0.032552083333333336,0.016927083333333332,0.07161458333333333,0.12109375,0.27777777777777773,0.20238095238095236,0.0,0.0,0.0,0.0,0.09765087127714533,,0,0,0.0,0.0,0.0
sd15,main_spatial_016,spatial,0.0126953125,0.1025390625,0.07845052083333333,0.19368489583333334,0.24305555555555552,0.4136904761904761,0.0,0.0,0.0,0.0,0.0655876233720974,,0,0,0.0,0.0,0.0
sd15,main_spatial_017,spatial,0.016276041666666668,0.115234375,0.10872395833333333,0.240234375,0.3333333333333333,0.5119047619047619,0.1875,0.125,0.125,0.0,0.09209110584140195,0.3666721284389496,2,2,0.0,0.0,0.1875
sd15,main_spatial_018,spatial,0.007161458333333333,0.06705729166666667,0.055338541666666664,0.12955729166666666,0.16666666666666666,0.27976190476190477,0.0,0.0,0.0,0.0,0.04151058962371229,,0,0,0.0,0.0,0.0
sd15,main_spatial_019,spatial,0.018880208333333332,0.107421875,0.064453125,0.19075520833333334,0.2222222222222222,0.39285714285714285,0.03125,0.0,0.125,0.0,0.09889874187077204,,0,0,0.0,0.0,0.03125
sd15,main_spatial_020,spatial,0.017578125,0.09049479166666667,0.11263020833333333,0.220703125,0.34722222222222215,0.46428571428571425,0.0625,0.0,0.125,0.0,0.1383694248631098,,0,0,0.0,0.0,0.0625
sd15,main_spatial_021,spatial,0.0107421875,0.06412760416666667,0.0595703125,0.13444010416666666,0.1875,0.28273809523809523,0.0,0.0,0.0,0.0,0.09313511908258658,,0,0,0.0,0.0,0.0
sd15,main_spatial_022,spatial,0.0032552083333333335,0.12044270833333333,0.095703125,0.21940104166666666,0.26388888888888884,0.49404761904761896,0.25,0.25,0.25,0.125,0.052416658799001564,0.4598873406648636,4,4,0.0,0.0,0.25
sd15,main_spatial_023,spatial,0.016276041666666668,0.099609375,0.061848958333333336,0.177734375,0.20833333333333331,0.36904761904761907,0.40625,0.375,0.375,0.25,0.09769100529220577,0.5110000297427177,15,4,0.0,0.0,0.40625
sdxl,main_color_binding_000,color_binding,0.01904296875,0.03857421875,0.07470703125,0.13232421875,0.25,0.2589285714285714,0.03125,0.0,0.0,0.0,0.07104997581631708,,0,0,0.0,0.0,0.03125
sdxl,main_color_binding_001,color_binding,0.042236328125,0.070556640625,0.096435546875,0.209228515625,0.36979166666666663,0.38169642857142855,0.0625,0.0,0.0,0.0,0.1591548424882849,,0,0,0.0,0.0,0.0625
sdxl,main_color_binding_002,color_binding,0.0224609375,0.0517578125,0.0751953125,0.1494140625,0.26041666666666663,0.2901785714285714,0.0,0.0,0.0,0.0,0.12594588518006974,,0,0,0.0,0.0,0.0
sdxl,main_color_binding_003,color_binding,0.010498046875,0.032958984375,0.135986328125,0.179443359375,0.390625,0.38616071428571425,0.0,0.0,0.0,0.0,0.07219199867568066,,0,0,0.0,0.0,0.0
sdxl,main_color_binding_004,color_binding,0.04638671875,0.05224609375,0.10205078125,0.20068359375,0.3958333333333333,0.3526785714285714,0.0,0.0,0.0,0.0,0.14580562460414906,,0,0,0.0,0.0,0.0
sdxl,main_color_binding_005,color_binding,0.01220703125,0.02392578125,0.05419921875,0.09033203125,0.17708333333333331,0.17857142857142855,0.0,0.0,0.0,0.0,0.05329524728352989,,0,0,0.0,0.0,0.0
sdxl,main_color_binding_006,color_binding,0.02587890625,0.06689453125,0.06787109375,0.16064453125,0.25,0.30803571428571425,0.0,0.0,0.0,0.0,0.11067135658535217,,0,0,0.0,0.0,0.0
sdxl,main_color_binding_007,color_binding,0.0087890625,0.0810546875,0.0458984375,0.1357421875,0.14583333333333331,0.2901785714285714,0.0,0.0,0.0,0.0,0.050540658813811645,,0,0,0.0,0.0,0.0
sdxl,main_color_binding_008,color_binding,0.03759765625,0.09423828125,0.09130859375,0.22314453125,0.34375,0.42410714285714285,0.03125,0.0,0.0,0.0,0.10376675223185523,,0,0,0.0,0.0,0.03125
sdxl,main_color_binding_009,color_binding,0.023681640625,0.052001953125,0.083740234375,0.159423828125,0.2864583333333333,0.31026785714285715,0.03125,0.0,0.0,0.0,0.0873047029480075,,0,0,0.0,0.0,0.03125
sdxl,main_color_binding_010,color_binding,0.01318359375,0.06005859375,0.10791015625,0.18115234375,0.32291666666666663,0.3839285714285714,0.0,0.0,0.0,0.0,0.07312028296682078,,0,0,0.0,0.0,0.0
sdxl,main_color_binding_011,color_binding,0.02685546875,0.09326171875,0.10595703125,0.22607421875,0.35416666666666663,0.45535714285714285,0.03125,0.0,0.0,0.0,0.10519092093340633,,0,0,0.0,0.0,0.03125
sdxl,main_color_binding_012,color_binding,0.0224609375,0.0927734375,0.0908203125,0.2060546875,0.3020833333333333,0.4196428571428571,0.0,0.0,0.0,0.0,0.14657909638806624,,0,0,0.0,0.0,0.0
sdxl,main_color_binding_013,color_binding,0.020263671875,0.083740234375,0.094970703125,0.198974609375,0.30729166666666663,0.40848214285714285,0.0625,0.0,0.0,0.0,0.10903611332635643,0.6268436908721924,1,1,0.0,0.0,0.0625
sdxl,main_color_binding_014,color_binding,0.023681640625,0.057861328125,0.087646484375,0.169189453125,0.296875,0.3325892857142857,0.0,0.0,0.0,0.0,0.10766046245095234,,0,0,0.0,0.0,0.0
sdxl,main_color_binding_015,color_binding,0.026611328125,0.062744140625,0.080810546875,0.170166015625,0.2864583333333333,0.328125,0.0,0.0,0.0,0.0,0.0916231774052194,,0,0,0.0,0.0,0.0
sdxl,main_color_binding_016,color_binding,0.015380859375,0.094482421875,0.095947265625,0.205810546875,0.296875,0.4352678571428571,0.0625,0.0,0.0,0.0,0.08064467904265885,0.3993796706199646,1,1,0.0,0.0,0.0625
sdxl,main_color_binding_017,color_binding,0.01416015625,0.09228515625,0.04833984375,0.15478515625,0.16666666666666666,0.3214285714285714,0.0,0.0,0.0,0.0,0.05973309918467105,,0,0,0.0,0.0,0.0
sdxl,main_color_binding_018,color_binding,0.050048828125,0.072509765625,0.049560546875,0.172119140625,0.265625,0.27901785714285715,0.0,0.0,0.0,0.0,0.11733425384439644,,0,0,0.0,0.0,0.0
sdxl,main_color_binding_019,color_binding,0.014404296875,0.052490234375,0.089111328125,0.156005859375,0.27604166666666663,0.32366071428571425,0.0,0.0,0.0,0.0,0.09598649691348332,,0,0,0.0,0.0,0.0
sdxl,main_color_binding_020,color_binding,0.02392578125,0.11767578125,0.08544921875,0.22705078125,0.29166666666666663,0.46428571428571425,0.03125,0.0,0.0,0.0,0.11221569945777567,,0,0,0.0,0.0,0.03125
sdxl,main_color_binding_021,color_binding,0.025390625,0.0546875,0.099609375,0.1796875,0.3333333333333333,0.3526785714285714,0.03125,0.0,0.0,0.0,0.10900213967619386,,0,0,0.0,0.0,0.03125
sdxl,main_color_binding_022,color_binding,0.00830078125,0.10400390625,0.11279296875,0.22509765625,0.32291666666666663,0.49553571428571425,0.03125,0.0,0.0,0.0,0.0900067889235004,,0,0,0.0,0.0,0.03125
sdxl,main_color_binding_023,color_binding,0.017578125,0.087890625,0.107421875,0.212890625,0.3333333333333333,0.4464285714285714,0.03125,0.0,0.0,0.0,0.09376284455574102,,0,0,0.0,0.0,0.03125
sdxl,main_count_000,count,0.0078125,0.09375,0.1328125,0.234375,0.375,0.5178571428571428,0.375,0.25,0.625,0.125,0.01267620916716271,0.4394373968243599,13,4,0.0,0.0,0.375
sdxl,main_count_001,count,0.0234375,0.015625,0.0703125,0.109375,0.25,0.19642857142857142,0.125,0.0,0.0,0.0,0.05784870387208088,0.5189791321754456,3,1,0.0,0.0,0.125
sdxl,main_count_002,count,0.03125,0.046875,0.109375,0.1875,0.375,0.3571428571428571,0.25,0.0,0.25,0.0,0.06858034175636674,0.7202879587809244,8,3,0.0,0.0,0.25
sdxl,main_count_003,count,0.0107421875,0.0146484375,0.0595703125,0.0849609375,0.1875,0.16964285714285712,0.09375,0.0,0.0,0.0,0.03300629343487017,0.44469964504241943,1,1,0.0,0.0,0.09375
sdxl,main_count_004,count,0.0078125,0.03125,0.0703125,0.109375,0.20833333333333331,0.23214285714285712,0.125,0.0,0.25,0.0,0.02366339153674542,0.648138165473938,1,1,0.0,0.0,0.125
sdxl,main_count_005,count,0.0029296875,0.1083984375,0.1142578125,0.2255859375,0.3125,0.5089285714285714,0.34375,0.25,0.375,0.125,0.005026931162817792,0.25751904398202896,10,4,0.0,0.0,0.34375
sdxl,main_count_006,count,0.00390625,0.08984375,0.12109375,0.21484375,0.3333333333333333,0.4821428571428571,0.3125,0.25,0.375,0.0,0.0067025748837570565,0.2611280828714371,8,4,0.0,0.0,0.3125
sdxl,main_count_007,count,0.0029296875,0.0302734375,0.0517578125,0.0849609375,0.14583333333333331,0.1875,0.09375,0.0,0.125,0.0,0.011737704688153041,,0,0,0.0,0.0,0.09375
sdxl,main_count_008,count,0.00390625,0.01171875,0.04296875,0.05859375,0.125,0.125,0.0625,0.0,0.0,0.0,0.015650272917537386,,0,0,0.0,0.0,0.0625
sdxl,main_count_009,count,0.0185546875,0.0693359375,0.0830078125,0.1708984375,0.2708333333333333,0.3482142857142857,0.21875,0.0,0.25,0.0,0.04759956161291987,0.5789263347784678,5,3,0.0,0.0,0.21875
sdxl,main_count_010,count,0.0029296875,0.0302734375,0.0517578125,0.0849609375,0.14583333333333331,0.1875,0.09375,0.0,0.125,0.0,0.011737704688153041,,0,0,0.0,0.0,0.09375
sdxl,main_count_011,count,0.01953125,0.07421875,0.12109375,0.21484375,0.375,0.4464285714285714,0.3125,0.125,0.125,0.0,0.034766105042406015,0.4908897876739502,10,3,0.0,0.0,0.3125
sdxl,main_count_012,count,0.0078125,0.203125,0.0390625,0.25,0.125,0.5535714285714285,0.5,0.375,0.5,0.375,0.01201132415470027,0.46373221278190613,25,4,0.0,0.0,0.5
sdxl,main_count_013,count,0.0029296875,0.0068359375,0.0205078125,0.0302734375,0.0625,0.0625,0.03125,0.0,0.125,0.0,0.011737704688153041,,0,0,0.0,0.0,0.03125
sdxl,main_count_014,count,0.00390625,0.02734375,0.02734375,0.05859375,0.08333333333333333,0.125,0.0625,0.0,0.0,0.0,0.015650272917537386,,0,0,0.0,0.0,0.0625
sdxl,main_count_015,count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.0
sdxl,main_count_016,count,0.0029296875,0.0146484375,0.0673828125,0.0849609375,0.1875,0.1875,0.09375,0.0,0.125,0.0,0.011737704688153041,,0,0,0.0,0.0,0.09375
sdxl,main_count_017,count,0.0029296875,0.1083984375,0.0205078125,0.1318359375,0.0625,0.29464285714285715,0.15625,0.125,0.125,0.125,0.0064953531798519785,0.7562036514282227,1,1,0.0,0.0,0.15625
sdxl,main_count_018,count,0.0703125,0.046875,0.0703125,0.1875,0.375,0.26785714285714285,0.25,0.0,0.0,0.0,0.1422795880668137,0.5703081786632538,13,2,0.0,0.0,0.25
sdxl,main_count_019,count,0.0078125,0.03125,0.0703125,0.109375,0.20833333333333331,0.23214285714285712,0.125,0.0,0.0,0.0,0.02366339153674542,0.5360069274902344,1,1,0.0,0.0,0.125
sdxl,main_count_020,count,0.0263671875,0.0302734375,0.0751953125,0.1318359375,0.2708333333333333,0.24107142857142855,0.15625,0.0,0.0,0.0,0.0671561528135378,0.7066203355789185,4,2,0.0,0.0,0.15625
sdxl,main_count_021,count,0.00390625,0.01171875,0.04296875,0.05859375,0.125,0.125,0.0625,0.0,0.0,0.0,0.015650272917537386,,0,0,0.0,0.0,0.0625
sdxl,main_count_022,count,0.0107421875,0.0302734375,0.0908203125,0.1318359375,0.2708333333333333,0.27678571428571425,0.15625,0.0,0.0,0.0,0.03125884293210315,0.4804913401603699,2,2,0.0,0.0,0.15625
sdxl,main_count_023,count,0.0107421875,0.0302734375,0.0908203125,0.1318359375,0.2708333333333333,0.27678571428571425,0.15625,0.0,0.125,0.0,0.031258842932103154,0.5975068807601929,2,2,0.0,0.0,0.15625
sdxl,main_existence_000,existence,0.02490234375,0.02294921875,0.08837890625,0.13623046875,0.3020833333333333,0.2544642857142857,0.21875,0.0,0.0,0.0,0.09428774686290414,0.6606518626213074,7,2,0.0,0.0,0.21875
sdxl,main_existence_001,existence,0.02490234375,0.02294921875,0.04931640625,0.09716796875,0.19791666666666666,0.16517857142857142,0.78125,0.375,0.375,0.25,0.1073716561039635,0.7846991270780563,73,4,0.0,0.0,0.78125
sdxl,main_existence_002,existence,0.01123046875,0.05224609375,0.05517578125,0.11865234375,0.17708333333333331,0.24553571428571427,0.71875,0.5,0.75,0.375,0.053829350623893345,0.5207263007760048,57,4,0.0,0.0,0.71875
sdxl,main_existence_003,existence,0.00927734375,0.06201171875,0.04931640625,0.12060546875,0.15625,0.2544642857142857,0.75,0.625,0.625,0.625,0.06322226853537018,0.4352213069796562,63,4,0.0,0.0,0.75
sdxl,main_existence_004,existence,0.044921875,0.068359375,0.103515625,0.216796875,0.3958333333333333,0.39285714285714285,0.375,0.25,0.5,0.125,0.12267102534177188,0.4602355286478996,14,4,0.0,0.0,0.375
sdxl,main_existence_005,existence,0.02099609375,0.10107421875,0.10791015625,0.22998046875,0.34375,0.4776785714285714,0.375,0.125,0.125,0.0,0.08463356341659754,0.46775396664937335,16,3,0.0,0.0,0.375
sdxl,main_existence_006,existence,0.00732421875,0.04052734375,0.04345703125,0.09130859375,0.13541666666666666,0.1919642857142857,0.15625,0.0,0.0,0.0,0.03794140503573924,0.48567649722099304,2,2,0.0,0.0,0.15625
sdxl,main_existence_007,existence,0.01171875,0.0703125,0.04296875,0.125,0.14583333333333331,0.2589285714285714,0.5,0.25,0.25,0.25,0.033242655985566284,0.48700739443302155,27,4,0.0,0.0,0.5
sdxl,main_existence_008,existence,0.02099609375,0.09326171875,0.09228515625,0.20654296875,0.3020833333333333,0.42410714285714285,0.40625,0.25,0.375,0.0,0.054909297732652955,0.5387057960033417,17,4,0.0,0.0,0.40625
sdxl,main_existence_009,existence,0.01708984375,0.10498046875,0.05712890625,0.17919921875,0.19791666666666666,0.37053571428571425,0.4375,0.25,0.375,0.25,0.053228319568740384,0.540851041674614,20,4,0.0,0.0,0.4375
sdxl,main_existence_010,existence,0.00537109375,0.10888671875,0.04541015625,0.15966796875,0.13541666666666666,0.3526785714285714,0.375,0.25,0.375,0.25,0.02378509847923935,0.6121138483285904,13,4,0.0,0.0,0.375
sdxl,main_existence_011,existence,0.00537109375,0.08544921875,0.04541015625,0.13623046875,0.13541666666666666,0.29910714285714285,0.75,0.625,0.875,0.5,0.03683755883881414,0.6230282932519913,61,4,0.0,0.0,0.75
sdxl,main_existence_012,existence,0.01123046875,0.04052734375,0.03955078125,0.09130859375,0.13541666666666666,0.18303571428571427,0.78125,0.625,0.625,0.625,0.049092004170086016,0.6391952335834503,67,4,0.0,0.0,0.78125
sdxl,main_existence_013,existence,0.0068359375,0.0693359375,0.0556640625,0.1318359375,0.16666666666666666,0.2857142857142857,0.71875,0.5,0.5,0.5,0.05540419030772106,0.7759269773960114,57,4,0.0,0.0,0.71875
sdxl,main_existence_014,existence,0.0107421875,0.0693359375,0.0361328125,0.1162109375,0.125,0.24107142857142855,0.71875,0.5,0.5,0.5,0.029245456749351154,0.5117387026548386,57,4,0.0,0.0,0.71875
